-7.605	108.1567
-7.3455	108.1215
-7.3654083	108.1032467
-7.3699633	108.10007
-7.3497	108.3089
-7.3495	108.3093
-7.3519	108.3085
-7.3436	108.1278
-7.1163	108.1781
-7.1266	108.2106
-7.376	108.0377
-7.3625	107.9799
-7.3491	108.1156
-7.3386	108.1505
-7.3562	108.1051
-7.4618	108.1961
-7.4572	108.1922
-7.4741	108.1965
-7.452	108.1948
-6.9359	107.6066
-6.9509	107.609
-6.9381	107.6032
-6.9277	107.5787
-6.9313	107.5879
-6.9548	107.5827
-6.9311	107.5875
-6.9573	107.5827
-6.9527	107.6361
-6.9278	107.5809
-6.9047	107.6212
-6.9044	107.6172
-6.906758	107.628363
-6.913	107.6331
-6.9058	107.6051
-6.9241	107.629
-6.9437	107.5894
-6.9299	107.5889
-6.9391	107.5992
-6.9055	107.6306
-6.9086	107.5991
-6.9016	107.5956
-6.9016	107.5966
-6.8466	107.6014
-6.9408	107.6916
-6.9474	107.6897
-6.9446	107.6276
-6.9512	107.6112
-6.9397	107.6187
-6.9528	107.6119
-6.894831	107.595397
-6.8970431	107.5963263
-6.8883	107.5979
-6.8791	107.5974
-6.908828	107.605955
-6.9155	107.6289
-7.3733	108.5271
-7.3711	108.5387
-7.3824	108.4819
-7.3706	108.5325
-6.327255	106.982333
-6.3122	106.9878
-6.3116	106.9871
-6.3342	106.9817
-6.3248	106.9814
-6.2366733	106.9961717
-6.2479	107.0094
-6.2434	107.0046
-6.2329	107.0002
-6.2059	107.0299
-6.2102	107.0291
-6.2099	107.0291
-6.273	106.9913
-6.255833	106.99587
-6.2613	106.9938
-6.2987	106.9827
-6.6089	106.7941
-6.6188183	106.81197
-6.6149	106.8031
-6.6118	106.7992
-6.61041	106.80039
-6.6108383	106.7976817
-6.5974	106.7926
-6.59	106.798
-6.5819	106.7952
-6.6104	106.804
-6.5857	106.7984
-6.6196483	106.8154033
-6.5728	106.7985
-6.908	107.534
-6.907	107.5362
-6.8887	107.5361
-6.8915	107.5379
-6.8721	107.543
-6.8718	107.5428
-6.8651	107.5426
-6.8648	107.5429
-6.8514	107.5466
-6.7439	108.5419
-6.7231	108.5652
-6.7249	108.5672
-6.7222	108.5618
-6.7254	108.5677
-6.7259	108.5684
-6.746	108.5344
-6.7291	108.5594
-6.7481	108.5315
-6.7287	108.556
-6.7409	108.5482
-6.7247	108.5731
